filename,label,split
01_135_10_003.jpg,1,train
01_180_70_004.jpg,1,train
01_000_70_004.jpg,1,train
01_315_10_003.jpg,1,train
01_225_40_003.jpg,1,train
01_315_40_001.jpg,1,train
01_045_40_004.jpg,1,train
01_180_90_004.jpg,1,train
01_180_90_003.jpg,1,train
01_270_90_001.jpg,1,train
01_045_90_003.jpg,1,train
01_000_70_001.jpg,1,train
01_090_70_003.jpg,1,train
01_180_10_002.jpg,1,train
01_000_70_003.jpg,1,train
01_090_10_002.jpg,1,train
01_270_40_003.jpg,1,train
01_225_40_005.jpg,1,train
01_045_10_005.jpg,1,train
01_270_10_001.jpg,1,train
01_225_10_003.jpg,1,train
01_045_70_004.jpg,1,train
01_135_40_002.jpg,1,train
01_270_90_002.jpg,1,train
01_180_90_001.jpg,1,train
01_045_40_002.jpg,1,train
01_270_40_005.jpg,1,train
01_135_70_004.jpg,1,train
01_315_40_002.jpg,1,train
01_270_70_002.jpg,1,train
01_180_40_005.jpg,1,train
01_135_10_005.jpg,1,train
01_090_90_002.jpg,1,train
01_225_10_004.jpg,1,train
01_135_40_004.jpg,1,train
01_225_10_001.jpg,1,train
01_225_40_002.jpg,1,train
01_135_90_002.jpg,1,train
01_090_10_004.jpg,1,train
01_180_90_005.jpg,1,train
01_180_70_003.jpg,1,train
01_090_40_005.jpg,1,train
01_135_70_003.jpg,1,train
01_270_40_002.jpg,1,train
01_090_90_005.jpg,1,train
01_135_90_005.jpg,1,train
01_270_40_001.jpg,1,train
01_000_90_005.jpg,1,train
01_270_10_002.jpg,1,train
01_270_70_001.jpg,1,train
01_315_10_005.jpg,1,train
01_045_90_001.jpg,1,train
01_090_70_004.jpg,1,train
01_000_40_001.jpg,1,train
01_225_90_003.jpg,1,train
01_045_90_005.jpg,1,train
01_225_70_005.jpg,1,train
01_180_70_005.jpg,1,train
01_225_90_001.jpg,1,train
01_000_70_005.jpg,1,train
01_090_10_005.jpg,1,train
01_270_90_003.jpg,1,train
01_315_10_004.jpg,1,train
01_045_40_003.jpg,1,train
01_135_70_002.jpg,1,train
01_225_10_002.jpg,1,train
01_045_10_001.jpg,1,train
01_270_70_005.jpg,1,train
01_135_90_001.jpg,1,train
01_225_70_002.jpg,1,train
01_000_40_002.jpg,1,train
01_315_70_003.jpg,1,train
01_090_40_004.jpg,1,train
01_180_10_005.jpg,1,train
01_315_40_005.jpg,1,train
01_315_90_001.jpg,1,train
01_000_90_004.jpg,1,train
01_090_10_003.jpg,1,train
01_000_10_001.jpg,1,train
01_000_40_005.jpg,1,train
01_135_40_001.jpg,1,train
01_000_10_003.jpg,1,train
01_180_40_001.jpg,1,train
01_135_40_003.jpg,1,train
01_315_90_005.jpg,1,train
01_090_90_004.jpg,1,train
01_315_70_002.jpg,1,train
01_180_10_004.jpg,1,train
01_045_70_002.jpg,1,train
01_045_70_005.jpg,1,train
01_090_40_001.jpg,1,train
01_225_40_004.jpg,1,train
01_135_10_002.jpg,1,train
01_315_10_002.jpg,1,train
01_180_10_003.jpg,1,train
01_270_70_004.jpg,1,train
01_135_40_005.jpg,1,train
01_000_70_002.jpg,1,train
01_045_10_003.jpg,1,train
01_000_90_003.jpg,1,train
01_225_90_005.jpg,1,train
01_000_90_002.jpg,1,train
01_135_10_004.jpg,1,train
01_270_10_005.jpg,1,train
01_270_40_004.jpg,1,train
01_000_10_004.jpg,1,train
01_315_90_004.jpg,1,train
01_090_40_002.jpg,1,train
01_315_90_002.jpg,1,train
01_045_90_004.jpg,1,train
01_225_90_004.jpg,1,train
01_270_10_004.jpg,1,train
01_180_40_004.jpg,1,train
01_315_40_003.jpg,1,train
01_000_40_003.jpg,1,train
01_000_10_005.jpg,1,train
01_135_10_001.jpg,1,train
01_180_70_001.jpg,1,train
01_045_40_001.jpg,1,train
01_045_10_002.jpg,1,train
01_000_40_004.jpg,1,train
01_315_70_001.jpg,1,train
01_045_10_004.jpg,1,train
01_000_10_002.jpg,1,train
01_045_40_005.jpg,1,train
01_225_70_003.jpg,1,train
02_180_90_003.jpg,2,train
02_180_10_004.jpg,2,train
02_135_90_005.jpg,2,train
02_315_40_003.jpg,2,train
02_315_70_005.jpg,2,train
02_225_70_004.jpg,2,train
02_270_40_001.jpg,2,train
02_045_70_005.jpg,2,train
02_000_10_005.jpg,2,train
02_315_10_005.jpg,2,train
02_045_70_003.jpg,2,train
02_315_40_004.jpg,2,train
02_135_40_001.jpg,2,train
02_225_90_001.jpg,2,train
02_180_10_001.jpg,2,train
02_135_10_005.jpg,2,train
02_180_90_002.jpg,2,train
02_180_40_005.jpg,2,train
02_315_70_004.jpg,2,train
02_270_10_003.jpg,2,train
02_000_90_004.jpg,2,train
02_180_40_003.jpg,2,train
02_180_70_005.jpg,2,train
02_270_90_005.jpg,2,train
02_270_10_005.jpg,2,train
02_315_90_002.jpg,2,train
02_270_10_001.jpg,2,train
02_090_90_003.jpg,2,train
02_225_90_004.jpg,2,train
02_135_10_004.jpg,2,train
02_270_70_001.jpg,2,train
02_000_40_004.jpg,2,train
02_135_70_002.jpg,2,train
02_090_40_002.jpg,2,train
02_135_70_001.jpg,2,train
02_000_70_004.jpg,2,train
02_090_90_005.jpg,2,train
02_000_10_004.jpg,2,train
02_135_10_001.jpg,2,train
02_090_90_004.jpg,2,train
02_135_40_002.jpg,2,train
02_180_90_001.jpg,2,train
02_045_40_002.jpg,2,train
02_180_90_005.jpg,2,train
02_135_90_003.jpg,2,train
02_090_40_003.jpg,2,train
02_225_10_003.jpg,2,train
02_045_90_002.jpg,2,train
02_045_10_001.jpg,2,train
02_315_70_002.jpg,2,train
02_180_10_002.jpg,2,train
02_225_70_005.jpg,2,train
02_045_10_004.jpg,2,train
02_315_70_003.jpg,2,train
02_270_40_003.jpg,2,train
02_225_10_005.jpg,2,train
02_270_70_005.jpg,2,train
02_135_10_002.jpg,2,train
02_000_40_005.jpg,2,train
02_315_40_001.jpg,2,train
02_315_90_001.jpg,2,train
02_225_40_003.jpg,2,train
02_045_10_002.jpg,2,train
02_135_10_003.jpg,2,train
02_045_40_005.jpg,2,train
02_090_90_002.jpg,2,train
02_090_10_005.jpg,2,train
02_000_40_002.jpg,2,train
02_090_70_001.jpg,2,train
02_135_90_002.jpg,2,train
02_180_70_003.jpg,2,train
02_045_90_004.jpg,2,train
02_045_40_003.jpg,2,train
02_270_90_001.jpg,2,train
02_090_40_004.jpg,2,train
02_180_70_001.jpg,2,train
02_000_70_005.jpg,2,train
02_135_40_003.jpg,2,train
02_225_90_002.jpg,2,train
02_135_70_004.jpg,2,train
02_225_70_001.jpg,2,train
02_090_70_002.jpg,2,train
02_090_70_003.jpg,2,train
02_315_70_001.jpg,2,train
02_315_40_005.jpg,2,train
02_270_70_002.jpg,2,train
02_000_70_002.jpg,2,train
02_135_40_005.jpg,2,train
02_225_40_004.jpg,2,train
02_000_90_005.jpg,2,train
02_225_40_005.jpg,2,train
02_135_70_005.jpg,2,train
02_180_40_004.jpg,2,train
02_090_10_001.jpg,2,train
02_090_70_005.jpg,2,train
02_315_90_005.jpg,2,train
02_135_70_003.jpg,2,train
02_180_90_004.jpg,2,train
02_090_70_004.jpg,2,train
02_315_10_004.jpg,2,train
02_225_10_002.jpg,2,train
02_225_70_002.jpg,2,train
02_000_70_001.jpg,2,train
02_090_90_001.jpg,2,train
02_315_40_002.jpg,2,train
02_045_10_003.jpg,2,train
02_315_90_004.jpg,2,train
02_000_10_001.jpg,2,train
02_090_10_004.jpg,2,train
02_180_10_005.jpg,2,train
02_000_90_003.jpg,2,train
02_315_10_002.jpg,2,train
02_045_90_003.jpg,2,train
02_090_10_003.jpg,2,train
02_000_70_003.jpg,2,train
02_045_70_004.jpg,2,train
02_045_90_001.jpg,2,train
02_180_40_002.jpg,2,train
02_270_10_002.jpg,2,train
02_315_10_003.jpg,2,train
02_270_40_004.jpg,2,train
02_045_90_005.jpg,2,train
02_270_90_004.jpg,2,train
02_180_70_002.jpg,2,train
02_000_90_001.jpg,2,train
02_135_90_004.jpg,2,train
03_045_70_003.jpg,3,train
03_090_10_001.jpg,3,train
03_315_90_005.jpg,3,train
03_135_90_002.jpg,3,train
03_225_90_001.jpg,3,train
03_045_40_005.jpg,3,train
03_000_70_004.jpg,3,train
03_225_70_004.jpg,3,train
03_045_40_003.jpg,3,train
03_180_70_004.jpg,3,train
03_000_10_001.jpg,3,train
03_225_40_004.jpg,3,train
03_135_70_001.jpg,3,train
03_180_70_001.jpg,3,train
03_315_70_002.jpg,3,train
03_225_90_005.jpg,3,train
03_180_90_002.jpg,3,train
03_315_10_004.jpg,3,train
03_225_40_005.jpg,3,train
03_180_10_003.jpg,3,train
03_045_10_002.jpg,3,train
03_000_70_003.jpg,3,train
03_225_70_001.jpg,3,train
03_045_10_005.jpg,3,train
03_315_40_005.jpg,3,train
03_135_40_005.jpg,3,train
03_270_90_004.jpg,3,train
03_000_70_005.jpg,3,train
03_090_90_003.jpg,3,train
03_225_10_003.jpg,3,train
03_045_90_005.jpg,3,train
03_180_10_005.jpg,3,train
03_000_90_002.jpg,3,train
03_045_90_001.jpg,3,train
03_270_10_005.jpg,3,train
03_000_10_002.jpg,3,train
03_135_70_005.jpg,3,train
03_270_10_004.jpg,3,train
03_135_90_001.jpg,3,train
03_090_70_005.jpg,3,train
03_090_70_003.jpg,3,train
03_045_90_003.jpg,3,train
03_180_70_005.jpg,3,train
03_090_40_004.jpg,3,train
03_135_10_002.jpg,3,train
03_225_70_003.jpg,3,train
03_045_70_004.jpg,3,train
03_000_90_003.jpg,3,train
03_135_40_002.jpg,3,train
03_225_10_005.jpg,3,train
03_135_70_003.jpg,3,train
03_270_10_003.jpg,3,train
03_270_40_003.jpg,3,train
03_270_10_001.jpg,3,train
03_045_40_004.jpg,3,train
03_000_10_003.jpg,3,train
03_180_10_004.jpg,3,train
03_315_70_001.jpg,3,train
03_045_10_004.jpg,3,train
03_090_90_001.jpg,3,train
03_090_40_005.jpg,3,train
03_225_70_005.jpg,3,train
03_090_40_003.jpg,3,train
03_225_70_002.jpg,3,train
03_270_90_001.jpg,3,train
03_045_70_002.jpg,3,train
03_270_90_003.jpg,3,train
03_180_90_005.jpg,3,train
03_180_40_005.jpg,3,train
03_315_10_003.jpg,3,train
03_000_90_005.jpg,3,train
03_090_40_001.jpg,3,train
03_090_90_002.jpg,3,train
03_315_10_005.jpg,3,train
03_270_70_005.jpg,3,train
03_225_40_002.jpg,3,train
03_090_90_005.jpg,3,train
03_000_10_004.jpg,3,train
03_000_40_002.jpg,3,train
03_135_40_001.jpg,3,train
03_135_90_003.jpg,3,train
03_090_70_001.jpg,3,train
03_225_10_002.jpg,3,train
03_180_70_002.jpg,3,train
03_135_40_004.jpg,3,train
03_090_40_002.jpg,3,train
03_045_40_002.jpg,3,train
03_225_40_001.jpg,3,train
03_180_10_002.jpg,3,train
03_045_70_001.jpg,3,train
03_090_10_002.jpg,3,train
03_000_70_001.jpg,3,train
03_180_10_001.jpg,3,train
03_135_90_005.jpg,3,train
03_000_40_001.jpg,3,train
03_225_90_002.jpg,3,train
03_225_40_003.jpg,3,train
03_180_90_003.jpg,3,train
03_315_40_001.jpg,3,train
03_180_90_004.jpg,3,train
03_000_70_002.jpg,3,train
03_225_90_003.jpg,3,train
03_045_70_005.jpg,3,train
03_180_40_001.jpg,3,train
03_225_10_004.jpg,3,train
03_315_10_001.jpg,3,train
03_315_90_004.jpg,3,train
03_090_10_004.jpg,3,train
03_135_10_005.jpg,3,train
03_315_40_002.jpg,3,train
03_045_90_004.jpg,3,train
03_000_90_004.jpg,3,train
03_270_90_005.jpg,3,train
03_045_90_002.jpg,3,train
03_270_70_001.jpg,3,train
03_270_40_001.jpg,3,train
03_090_10_003.jpg,3,train
03_135_10_001.jpg,3,train
03_315_40_004.jpg,3,train
03_180_40_002.jpg,3,train
03_315_70_004.jpg,3,train
03_000_10_005.jpg,3,train
03_045_10_003.jpg,3,train
03_270_70_003.jpg,3,train
03_180_70_003.jpg,3,train
04_135_40_002.jpg,4,train
04_315_40_001.jpg,4,train
04_000_90_003.jpg,4,train
04_180_70_005.jpg,4,train
04_315_70_001.jpg,4,train
04_225_10_001.jpg,4,train
04_180_10_001.jpg,4,train
04_000_40_002.jpg,4,train
04_225_10_005.jpg,4,train
04_135_70_003.jpg,4,train
04_135_10_001.jpg,4,train
04_225_10_002.jpg,4,train
04_315_70_004.jpg,4,train
04_270_70_004.jpg,4,train
04_090_40_003.jpg,4,train
04_135_90_001.jpg,4,train
04_270_90_002.jpg,4,train
04_045_70_003.jpg,4,train
04_270_10_005.jpg,4,train
04_090_40_005.jpg,4,train
04_315_90_003.jpg,4,train
04_225_70_002.jpg,4,train
04_315_40_002.jpg,4,train
04_225_10_003.jpg,4,train
04_270_40_004.jpg,4,train
04_180_10_005.jpg,4,train
04_045_40_004.jpg,4,train
04_135_10_002.jpg,4,train
04_315_10_005.jpg,4,train
04_180_90_002.jpg,4,train
04_135_10_003.jpg,4,train
04_090_10_002.jpg,4,train
04_045_90_004.jpg,4,train
04_045_70_001.jpg,4,train
04_135_40_005.jpg,4,train
04_135_10_004.jpg,4,train
04_270_40_003.jpg,4,train
04_180_70_003.jpg,4,train
04_000_40_005.jpg,4,train
04_135_70_004.jpg,4,train
04_000_40_004.jpg,4,train
04_315_10_003.jpg,4,train
04_135_70_002.jpg,4,train
04_000_10_004.jpg,4,train
04_225_40_001.jpg,4,train
04_180_90_005.jpg,4,train
04_045_40_002.jpg,4,train
04_270_70_003.jpg,4,train
04_270_90_004.jpg,4,train
04_315_40_003.jpg,4,train
04_315_10_004.jpg,4,train
04_180_90_001.jpg,4,train
04_045_40_005.jpg,4,train
04_000_10_005.jpg,4,train
04_180_40_005.jpg,4,train
04_090_70_004.jpg,4,train
04_180_70_001.jpg,4,train
04_045_10_001.jpg,4,train
04_315_70_002.jpg,4,train
04_270_40_005.jpg,4,train
04_225_90_001.jpg,4,train
04_135_10_005.jpg,4,train
04_135_70_005.jpg,4,train
04_270_70_002.jpg,4,train
04_045_70_004.jpg,4,train
04_270_40_002.jpg,4,train
04_090_90_002.jpg,4,train
04_045_70_005.jpg,4,train
04_270_70_005.jpg,4,train
04_090_10_004.jpg,4,train
04_135_40_001.jpg,4,train
04_090_70_005.jpg,4,train
04_090_90_003.jpg,4,train
04_135_90_004.jpg,4,train
04_090_90_004.jpg,4,train
04_225_70_004.jpg,4,train
04_045_10_005.jpg,4,train
04_225_40_004.jpg,4,train
04_315_40_005.jpg,4,train
04_045_70_002.jpg,4,train
04_270_70_001.jpg,4,train
04_225_70_001.jpg,4,train
04_315_70_003.jpg,4,train
04_180_70_002.jpg,4,train
04_225_40_003.jpg,4,train
04_225_90_003.jpg,4,train
04_045_90_002.jpg,4,train
04_225_90_004.jpg,4,train
04_315_90_004.jpg,4,train
04_135_90_003.jpg,4,train
04_045_90_003.jpg,4,train
04_000_10_002.jpg,4,train
04_315_40_004.jpg,4,train
04_270_40_001.jpg,4,train
04_090_40_004.jpg,4,train
04_090_10_003.jpg,4,train
04_225_70_003.jpg,4,train
04_135_90_005.jpg,4,train
04_180_40_004.jpg,4,train
04_180_10_004.jpg,4,train
04_225_40_005.jpg,4,train
04_135_40_003.jpg,4,train
04_000_70_005.jpg,4,train
04_000_70_002.jpg,4,train
04_045_40_001.jpg,4,train
04_180_10_002.jpg,4,train
04_090_10_001.jpg,4,train
04_000_40_003.jpg,4,train
04_135_40_004.jpg,4,train
04_090_70_003.jpg,4,train
04_135_70_001.jpg,4,train
04_180_90_003.jpg,4,train
04_090_10_005.jpg,4,train
04_180_40_002.jpg,4,train
04_090_40_001.jpg,4,train
04_090_70_002.jpg,4,train
04_000_90_005.jpg,4,train
04_045_10_002.jpg,4,train
04_225_90_005.jpg,4,train
04_270_90_005.jpg,4,train
04_045_40_003.jpg,4,train
04_270_90_001.jpg,4,train
04_225_70_005.jpg,4,train
04_180_10_003.jpg,4,train
04_270_10_001.jpg,4,train
04_270_10_003.jpg,4,train
04_315_90_002.jpg,4,train
05_270_10_003.jpg,5,train
05_000_70_003.jpg,5,train
05_090_70_001.jpg,5,train
05_090_40_005.jpg,5,train
05_180_40_003.jpg,5,train
05_225_90_004.jpg,5,train
05_180_10_003.jpg,5,train
05_045_40_001.jpg,5,train
05_000_70_002.jpg,5,train
05_270_70_002.jpg,5,train
05_270_40_005.jpg,5,train
05_090_70_002.jpg,5,train
05_090_10_003.jpg,5,train
05_135_90_001.jpg,5,train
05_045_90_004.jpg,5,train
05_315_70_001.jpg,5,train
05_180_40_004.jpg,5,train
05_180_70_005.jpg,5,train
05_225_70_004.jpg,5,train
05_135_70_002.jpg,5,train
05_090_40_002.jpg,5,train
05_180_70_002.jpg,5,train
05_135_90_003.jpg,5,train
05_180_90_002.jpg,5,train
05_090_90_002.jpg,5,train
05_000_40_002.jpg,5,train
05_135_40_003.jpg,5,train
05_000_90_004.jpg,5,train
05_135_40_004.jpg,5,train
05_225_90_003.jpg,5,train
05_135_70_003.jpg,5,train
05_090_90_001.jpg,5,train
05_315_40_001.jpg,5,train
05_090_70_005.jpg,5,train
05_270_90_003.jpg,5,train
05_315_40_002.jpg,5,train
05_135_90_002.jpg,5,train
05_270_40_002.jpg,5,train
05_315_10_003.jpg,5,train
05_045_40_002.jpg,5,train
05_090_10_002.jpg,5,train
05_315_40_004.jpg,5,train
05_000_10_002.jpg,5,train
05_180_90_004.jpg,5,train
05_045_90_005.jpg,5,train
05_270_70_004.jpg,5,train
05_045_10_001.jpg,5,train
05_045_70_004.jpg,5,train
05_270_40_001.jpg,5,train
05_090_90_004.jpg,5,train
05_090_90_003.jpg,5,train
05_270_90_004.jpg,5,train
05_045_90_003.jpg,5,train
05_270_90_001.jpg,5,train
05_135_70_004.jpg,5,train
05_270_90_002.jpg,5,train
05_135_90_005.jpg,5,train
05_225_70_005.jpg,5,train
05_045_10_004.jpg,5,train
05_045_90_002.jpg,5,train
05_180_70_001.jpg,5,train
05_225_10_005.jpg,5,train
05_135_10_002.jpg,5,train
05_090_70_003.jpg,5,train
05_315_10_001.jpg,5,train
05_315_70_004.jpg,5,train
05_135_40_002.jpg,5,train
05_180_70_004.jpg,5,train
05_045_90_001.jpg,5,train
05_000_40_003.jpg,5,train
05_225_70_002.jpg,5,train
05_090_10_005.jpg,5,train
05_000_10_004.jpg,5,train
05_135_10_005.jpg,5,train
05_180_40_002.jpg,5,train
05_045_70_005.jpg,5,train
05_000_90_002.jpg,5,train
05_315_90_005.jpg,5,train
05_090_40_004.jpg,5,train
05_135_40_001.jpg,5,train
05_000_40_004.jpg,5,train
05_225_10_003.jpg,5,train
05_045_40_005.jpg,5,train
05_180_90_003.jpg,5,train
05_180_90_001.jpg,5,train
05_045_10_002.jpg,5,train
05_270_10_002.jpg,5,train
05_090_40_003.jpg,5,train
05_315_90_002.jpg,5,train
05_270_70_001.jpg,5,train
05_225_90_002.jpg,5,train
05_000_40_005.jpg,5,train
05_315_10_004.jpg,5,train
05_045_10_003.jpg,5,train
05_225_40_005.jpg,5,train
05_090_40_001.jpg,5,train
05_225_40_001.jpg,5,train
05_045_40_004.jpg,5,train
05_225_10_001.jpg,5,train
05_225_70_001.jpg,5,train
05_000_70_001.jpg,5,train
05_090_70_004.jpg,5,train
05_315_40_005.jpg,5,train
05_225_10_002.jpg,5,train
05_135_10_003.jpg,5,train
05_225_90_001.jpg,5,train
05_045_70_002.jpg,5,train
05_135_70_005.jpg,5,train
05_000_40_001.jpg,5,train
05_315_90_003.jpg,5,train
05_270_10_001.jpg,5,train
05_135_90_004.jpg,5,train
05_270_10_005.jpg,5,train
05_315_10_005.jpg,5,train
05_135_10_004.jpg,5,train
05_270_70_003.jpg,5,train
05_180_10_005.jpg,5,train
05_225_40_003.jpg,5,train
05_270_40_003.jpg,5,train
05_225_40_004.jpg,5,train
05_225_40_002.jpg,5,train
05_000_10_003.jpg,5,train
05_135_10_001.jpg,5,train
05_225_70_003.jpg,5,train
05_180_70_003.jpg,5,train
05_315_90_004.jpg,5,train
05_000_10_005.jpg,5,train
05_315_10_002.jpg,5,train
06_045_40_005.jpg,6,train
06_315_40_005.jpg,6,train
06_180_70_004.jpg,6,train
06_225_40_001.jpg,6,train
06_225_10_005.jpg,6,train
06_225_40_004.jpg,6,train
06_270_10_004.jpg,6,train
06_225_90_001.jpg,6,train
06_045_70_002.jpg,6,train
06_090_40_001.jpg,6,train
06_045_10_001.jpg,6,train
06_135_40_002.jpg,6,train
06_225_70_003.jpg,6,train
06_180_70_005.jpg,6,train
06_045_70_004.jpg,6,train
06_000_10_001.jpg,6,train
06_315_90_005.jpg,6,train
06_135_10_001.jpg,6,train
06_270_70_003.jpg,6,train
